title,library,symbol,kind
snake,coreinit,OSReport,functions
snake,coreinit,OSResumeThread,functions
snake,coreinit,OSSavesDone_ReadyToRelease,functions
snake,coreinit,OSSetAlarm,functions
snake,coreinit,OSSetAlarmUserData,functions
snake,coreinit,OSSetThreadAffinity,functions
snake,coreinit,OSSetThreadCleanupCallback,functions
snake,coreinit,OSSetThreadDeallocator,functions
snake,coreinit,OSSetThreadPriority,functions
snake,coreinit,OSSignalCond,functions
snake,coreinit,OSSignalSemaphore,functions
snake,coreinit,OSSleepTicks,functions
snake,coreinit,OSTicksToCalendarTime,functions
snake,coreinit,OSTryLockMutex,functions
snake,coreinit,OSTryWaitSemaphore,functions
snake,coreinit,OSUnlockMutex,functions
snake,coreinit,OSWaitCond,functions
snake,coreinit,OSWaitSemaphore,functions
snake,coreinit,exit,functions
snake,gx2,GX2CalcDRCSize,functions
snake,gx2,GX2CalcFetchShaderSizeEx,functions
snake,gx2,GX2CalcSurfaceSizeAndAlignment,functions
snake,gx2,GX2CalcTVSize,functions
snake,gx2,GX2ClearColor,functions
snake,gx2,GX2ClearDepthStencilEx,functions
snake,gx2,GX2CopyColorBufferToScanBuffer,functions
snake,gx2,GX2DrawDone,functions
snake,gx2,GX2DrawEx,functions
snake,gx2,GX2Flush,functions
snake,gx2,GX2GetSwapStatus,functions
snake,gx2,GX2GetSystemDRCScanMode,functions
snake,gx2,GX2GetSystemTVScanMode,functions
snake,gx2,GX2Init,functions
snake,gx2,GX2InitColorBufferRegs,functions
snake,gx2,GX2InitDepthBufferRegs,functions
snake,gx2,GX2InitFetchShaderEx,functions
snake,gx2,GX2InitSampler,functions
snake,gx2,GX2InitTextureRegs,functions
snake,gx2,GX2Invalidate,functions
snake,gx2,GX2RCreateBuffer,functions
snake,gx2,GX2RCreateSurface,functions
snake,gx2,GX2RCreateSurfaceUserMemory,functions
snake,gx2,GX2RDestroyBufferEx,functions
snake,gx2,GX2RDestroySurfaceEx,functions
snake,gx2,GX2RInvalidateSurface,functions
snake,gx2,GX2RLockBufferEx,functions
snake,gx2,GX2RLockSurfaceEx,functions
snake,gx2,GX2RSetAllocator,functions
snake,gx2,GX2RSetAttributeBuffer,functions
snake,gx2,GX2RUnlockBufferEx,functions
snake,gx2,GX2RUnlockSurfaceEx,functions
snake,gx2,GX2ResetGPU,functions
snake,gx2,GX2SetAlphaTest,functions
snake,gx2,GX2SetBlendControl,functions
snake,gx2,GX2SetColorBuffer,functions
snake,gx2,GX2SetColorControl,functions
snake,gx2,GX2SetContextState,functions
snake,gx2,GX2SetCullOnlyControl,functions
snake,gx2,GX2SetDRCBuffer,functions
snake,gx2,GX2SetDRCEnable,functions
snake,gx2,GX2SetDRCScale,functions
snake,gx2,GX2SetDepthBuffer,functions
snake,gx2,GX2SetDepthOnlyControl,functions
snake,gx2,GX2SetFetchShader,functions
snake,gx2,GX2SetLineWidth,functions
snake,gx2,GX2SetPixelSampler,functions
snake,gx2,GX2SetPixelShader,functions
snake,gx2,GX2SetPixelTexture,functions
snake,gx2,GX2SetPixelUniformReg,functions
snake,gx2,GX2SetPointSize,functions
snake,gx2,GX2SetScissor,functions
snake,gx2,GX2SetSwapInterval,functions
snake,gx2,GX2SetTVBuffer,functions
snake,gx2,GX2SetTVEnable,functions
snake,gx2,GX2SetTVScale,functions
snake,gx2,GX2SetVertexShader,functions
snake,gx2,GX2SetVertexUniformReg,functions
snake,gx2,GX2SetViewport,functions
snake,gx2,GX2SetupContextStateEx,functions
snake,gx2,GX2Shutdown,functions
snake,gx2,GX2SwapScanBuffers,functions
snake,gx2,GX2WaitForVsync,functions
snake,padscore,KPADInit,functions
snake,padscore,KPADReadEx,functions
snake,padscore,WPADEnableURCC,functions
snake,padscore,WPADProbe,functions
snake,proc_ui,ProcUIInitEx,functions
snake,proc_ui,ProcUIRegisterCallback,functions
snake,sndcore2,AXAcquireVoice,functions
snake,sndcore2,AXFreeVoice,functions
snake,sndcore2,AXGetInputSamplesPerFrame,functions
snake,sndcore2,AXGetInputSamplesPerSec,functions
snake,sndcore2,AXGetVoiceLoopCount,functions
snake,sndcore2,AXGetVoiceOffsets,functions
snake,sndcore2,AXInitWithParams,functions
snake,sndcore2,AXIsInit,functions
snake,sndcore2,AXQuit,functions
snake,sndcore2,AXRegisterAppFrameCallback,functions
snake,sndcore2,AXSetVoiceDeviceMix,functions
snake,sndcore2,AXSetVoiceEndOffset,functions
snake,sndcore2,AXSetVoiceLoopOffset,functions
snake,sndcore2,AXSetVoiceOffsets,functions
snake,sndcore2,AXSetVoiceSrcRatio,functions
snake,sndcore2,AXSetVoiceSrcType,functions
snake,sndcore2,AXSetVoiceState,functions
snake,sndcore2,AXSetVoiceType,functions
snake,sndcore2,AXSetVoiceVe,functions
snake,sndcore2,AXVoiceBegin,functions
snake,sndcore2,AXVoiceEnd,functions
snake,sysapp,SYSRelaunchTitle,functions
snake,vpad,VPADGetTPCalibratedPoint,functions
snake,vpad,VPADInit,functions
snake,vpad,VPADRead,functions
